original_path,filename,classification,included,consolidated_path,size_bytes,reason
Data/master/portfolio/saa_returns_252d_cvar.csv,saa_returns_252d_cvar.csv,generated_output_excluded,no,,269104,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/portfolio/saa_returns_252d_fixed.csv,saa_returns_252d_fixed.csv,generated_output_excluded,no,,269104,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/portfolio/saa_returns_756d_cvar.csv,saa_returns_756d_cvar.csv,generated_output_excluded,no,,269248,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/portfolio/saa_returns_756d_fixed.csv,saa_returns_756d_fixed.csv,generated_output_excluded,no,,269248,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/portfolio/saa_weights.csv,saa_weights.csv,generated_output_excluded,no,,375830,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/portfolio/taa_returns.csv,taa_returns.csv,generated_output_excluded,no,,267465,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/report/tables/table_00_final_performance_vs_saa.csv,table_00_final_performance_vs_saa.csv,generated_output_excluded,no,,408,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/report/tables/table_01_full_period_evaluation.csv,table_01_full_period_evaluation.csv,generated_output_excluded,no,,408,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/report/tables/table_02_fold_results.csv,table_02_fold_results.csv,generated_output_excluded,no,,935,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/report/tables/table_03_trial_log.csv,table_03_trial_log.csv,generated_output_excluded,no,,417109,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/report/tables/table_04_ips_compliance.csv,table_04_ips_compliance.csv,generated_output_excluded,no,,94,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/annual_returns.csv,annual_returns.csv,generated_output_excluded,no,,1360,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/comparison_runs.csv,comparison_runs.csv,generated_output_excluded,no,,1190,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/cov_window_comparison.csv,cov_window_comparison.csv,generated_output_excluded,no,,260,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/mc_results.csv,mc_results.csv,generated_output_excluded,no,,129692,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/mc_significance.csv,mc_significance.csv,generated_output_excluded,no,,316,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/performance_summary.csv,performance_summary.csv,generated_output_excluded,no,,867,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/performance_summary_full.csv,performance_summary_full.csv,generated_output_excluded,no,,2898,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/results/weight_method_comparison.csv,weight_method_comparison.csv,generated_output_excluded,no,,259,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_coefficient_stability.csv,_coefficient_stability.csv,generated_output_excluded,no,,1249,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_fold_metrics.csv,_fold_metrics.csv,generated_output_excluded,no,,5208,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_fold_metrics_annual.csv,_fold_metrics_annual.csv,generated_output_excluded,no,,5335,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_fold_metrics_annual_groups.csv,_fold_metrics_annual_groups.csv,generated_output_excluded,no,,935,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_fold_metrics_phaseF.csv,_fold_metrics_phaseF.csv,generated_output_excluded,no,,5208,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_knn_permutation_importance.csv,_knn_permutation_importance.csv,generated_output_excluded,no,,2495,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_label_thresholds.csv,_label_thresholds.csv,generated_output_excluded,no,,102,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_removed_features.csv,_removed_features.csv,generated_output_excluded,no,,6758,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_roc_data.csv,_roc_data.csv,generated_output_excluded,no,,19423,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_stable_features.csv,_stable_features.csv,generated_output_excluded,no,,1117,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_threshold_sweep.csv,_threshold_sweep.csv,generated_output_excluded,no,,4321,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/_trial_log.csv,_trial_log.csv,generated_output_excluded,no,,747162,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/fold_1_signals.csv,fold_1_signals.csv,generated_output_excluded,no,,43681,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/fold_2_signals.csv,fold_2_signals.csv,generated_output_excluded,no,,58386,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/fold_3_signals.csv,fold_3_signals.csv,generated_output_excluded,no,,43389,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/fold_4_signals.csv,fold_4_signals.csv,generated_output_excluded,no,,43219,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/markov_regime_probs.csv,markov_regime_probs.csv,generated_output_excluded,no,,251918,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/markov_vs_lr_comparison.csv,markov_vs_lr_comparison.csv,generated_output_excluded,no,,1081,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/master_labels.csv,master_labels.csv,generated_output_excluded,no,,110912,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/master_signals.csv,master_signals.csv,generated_output_excluded,no,,372549,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/regime_labels.csv,regime_labels.csv,generated_output_excluded,no,,130753,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/score_signal.csv,score_signal.csv,generated_output_excluded,no,,351466,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/signals/signal_probabilities.csv,signal_probabilities.csv,generated_output_excluded,no,,372549,"Excluded: generated output, chart export, report table, or portfolio/result artifact."
Data/master/zion_log_returns.csv,zion_log_returns.csv,zion_excluded,no,,836941,Excluded: Zion data was explicitly not needed for the new assignment.
Data/master/zion_prices.csv,zion_prices.csv,zion_excluded,no,,347989,Excluded: Zion data was explicitly not needed for the new assignment.
Data/zion/currency_jpy_total_return.csv,currency_jpy_total_return.csv,zion_excluded,no,,780812,Excluded: Zion data was explicitly not needed for the new assignment.
Data/zion/digital_assets_total_return.csv,digital_assets_total_return.csv,zion_excluded,no,,317014,Excluded: Zion data was explicitly not needed for the new assignment.
Data/zion/precious_metals_total_return.csv,precious_metals_total_return.csv,zion_excluded,no,,750719,Excluded: Zion data was explicitly not needed for the new assignment.
Data/zion/us_aggregate_bond_total_return.csv,us_aggregate_bond_total_return.csv,zion_excluded,no,,622952,Excluded: Zion data was explicitly not needed for the new assignment.
Data/zion/us_equity_total_return.csv,us_equity_total_return.csv,zion_excluded,no,,563601,Excluded: Zion data was explicitly not needed for the new assignment.
Data/zion/us_real_estate_total_return.csv,us_real_estate_total_return.csv,zion_excluded,no,,387403,Excluded: Zion data was explicitly not needed for the new assignment.
